alcoholPercentage,assortmentText,grapes,packagingLevel1,sugarContentGramPer100ml,tasteClockBody,tasteClockOakFlavor,tasteClockAcidity,tasteClockTannins,tasteClockSweetness,tasteClocks,tasteSymbols,vintage,volumeText,productNumber_Artnr,productNumberShort_Varunr,Name,Product_Group_Details,Actual_Price,Country,Region,origin,productId_ArtId,Units_sold,productId,full_name,wine_matches,best_match,match_name,match_percentage,match_reference,best_match_details,vivino_name,vivino_link,vivino_country,vivino_region,vivino_average_rating,vivino_price
12.5,regular in-store stock,['Ruby cabernet'],lighter glass bottle,0.9,7.0,1.0,9.0,5.0,0.0,"[{'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockRoughness', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Buffémat', 'Fläsk', 'Grönsaker', 'Lamm']",2021.0,750 ml,7297201.0,72972.0,Falling Feather Ruby Cabernet,Red Wine,99.0,USA,California,California,852692.0,32012.0,,,"[{'name': 'Falling Feather Ruby Cabernet', 'link': 'https://www.vivino.com/US-CA/en/wines/1469545', 'thumb': 'https://images.vivino.com/thumbs/nTlKyz3iSGC_-tUxshPE5Q_375x500.jpg', 'country': 'United States', 'region': 'California', 'average_rating': 3.5, 'ratings': 6629, 'price': 17.62}]",,,,,,,,,,,
13.5,regular in-store stock,"['Merlot', 'Freisa', 'Barbera', 'Dolcetto']",lighter glass bottle,0.0,8.0,8.0,10.0,7.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]","['Grönsaker', 'Lamm', 'Nöt']",2022.0,750 ml,7038401.0,70384.0,Borgogno Langhe Rosso,Red Wine,129.0,Italian,Piedmont,Langhe,871482.0,69381.0,,,"[{'name': 'Borgogno Langhe Rosso', 'link': 'https://www.vivino.com/US-CA/en/wines/10033295', 'thumb': 'https://images.vivino.com/thumbs/IVwdI2TpSkGpNlJlv0ZgQg_pb_300x300.png', 'country': 'Italy', 'region': 'Langhe', 'average_rating': 3.7, 'ratings': 5963, 'price': 37.99}, {'name': 'Borgogno Langhe Rosso Pinin', 'link': 'https://www.vivino.com/US-CA/en/wines/153408352', 'thumb': 'https://images.vivino.com/thumbs/2W-gCFP2QtiVpUipRKH9MQ_375x500.jpg', 'country': 'Italy', 'region': 'Langhe', 'average_rating': 3.8, 'ratings': 1671, 'price': None}, {'name': 'Fratelli Serio & Battista Borgogno Seriulin Langhe Rosso', 'link': 'https://www.vivino.com/US-CA/en/wines/149727632', 'thumb': 'https://images.vivino.com/thumbs/i3KtSR-DTJq4TnH3xFmx8A_375x500.jpg', 'country': 'Italy', 'region': 'Langhe', 'average_rating': 3.5, 'ratings': 141, 'price': None}]",,,,,,,,,,,
14.0,regular in-store stock,['Nebbiolo'],Glass bottle,0.0,8.0,8.0,10.0,10.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 10}, {'key': 'TasteClockFruitacid', 'value': 10}]","['Lamm', 'Nöt', 'Vilt']",2019.0,750 ml,7022701.0,70227.0,Barolo Fontanafredda,Red Wine,219.0,Italian,Piedmont,Barolo,887839.0,35161.0,,,"[{'name': 'Fontanafredda Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/1509325', 'thumb': 'https://images.vivino.com/thumbs/Se3K0ZSsR7-4m5KJKxxPUw_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 3.9, 'ratings': 35284, 'price': 42.95}, {'name': ""Fontanafredda Barolo Serralunga d'Alba"", 'link': 'https://www.vivino.com/US-CA/en/wines/1664004', 'thumb': 'https://images.vivino.com/thumbs/4srza3n7Scya2r52jMjSew_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4, 'ratings': 31022, 'price': 57.49}, {'name': 'Fontanafredda Vigna La Rosa Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/1567342', 'thumb': 'https://images.vivino.com/thumbs/icPP8meATMq-TAyajZebzA_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.2, 'ratings': 5088, 'price': 104.36}, {'name': ""Fontanafredda Barolo Monforte d'Alba"", 'link': 'https://www.vivino.com/US-CA/en/wines/155878378', 'thumb': 'https://images.vivino.com/thumbs/dmG8iUqfRBOR4F8TkTDvQA_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4, 'ratings': 978, 'price': None}, {'name': 'Fontanafredda Barolo Riserva', 'link': 'https://www.vivino.com/US-CA/en/wines/3255632', 'thumb': 'https://images.vivino.com/thumbs/KJlchb87TZuk_2DHYhIu1g_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.2, 'ratings': 2736, 'price': 299.99}, {'name': 'Fontanafredda Lazzarito Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/3456105', 'thumb': 'https://images.vivino.com/thumbs/GfrKEg1cSHe9oGzhpav_PQ_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.3, 'ratings': 1793, 'price': 249.99}, {'name': 'Fontanafredda La Villa Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/1717251', 'thumb': 'https://images.vivino.com/thumbs/SS58Po_MSsS9QF_XM9bEYA_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.2, 'ratings': 969, 'price': 78.59}, {'name': 'Fontanafredda Barolo Proprietà in Fontanafredda', 'link': 'https://www.vivino.com/US-CA/en/wines/164399657', 'thumb': 'https://images.vivino.com/thumbs/CaGwWqAnSZyj3Xg7O-nJBQ_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.2, 'ratings': 579, 'price': 111.75}, {'name': 'Fontanafredda Barolo Chinato', 'link': 'https://www.vivino.com/US-CA/en/wines/1568826', 'thumb': 'https://images.vivino.com/thumbs/RJTkA56zT2u-d3WOnc-FqQ_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo Chinato', 'average_rating': 3.9, 'ratings': 436, 'price': None}, {'name': 'Fontanafredda Vigna La Villa Paiagallo Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/166545961', 'thumb': 'https://images.vivino.com/thumbs/o65jbbDDT2GyNtDm4dKunw_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.4, 'ratings': 230, 'price': None}, {'name': 'Fontanafredda Vigna La Delizia Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/152241104', 'thumb': 'https://images.vivino.com/thumbs/yM6Beax8SR6sgq-t5SGF6w_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.2, 'ratings': 194, 'price': 139.99}, {'name': 'Fontanafredda Barolo Tenimenti La Rosa', 'link': 'https://www.vivino.com/US-CA/en/wines/157173706', 'thumb': 'https://images.vivino.com/thumbs/0yIIaB5kSSSvoAR3lRTw8g_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.3, 'ratings': 212, 'price': None}, {'name': 'Fontanafredda Grappa di Barolo Vigna La Rosa', 'link': 'https://www.vivino.com/US-CA/en/wines/144613566', 'thumb': 'https://images.vivino.com/thumbs/p0pHyUhMShuBQDUON_gVUA_375x500.jpg', 'country': 'Italy', 'region': 'Grappa di Barolo', 'average_rating': 4.2, 'ratings': 78, 'price': None}, {'name': 'Fontanafredda Grappa di Nebbiolo da Barolo Riserva', 'link': 'https://www.vivino.com/US-CA/en/wines/155340928', 'thumb': 'https://images.vivino.com/thumbs/TKc6g7zwTS6-HbXQwu5BCg_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.3, 'ratings': 29, 'price': None}, {'name': 'Fontanafredda Barolo Riserva dei 150 Anni', 'link': 'https://www.vivino.com/US-CA/en/wines/155867483', 'thumb': 'https://images.vivino.com/thumbs/AZ5EFIGZS0eo93dABu-iIg_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 4.3, 'ratings': 37, 'price': None}, {'name': 'Fontanafredda Duemila Barolo Riserva', 'link': 'https://www.vivino.com/US-CA/en/wines/65193799', 'thumb': 'https://images.vivino.com/thumbs/8CEyN4zvRl2Y6ZVhMM6f7A_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda Contosessante Anni Riserva', 'link': 'https://www.vivino.com/US-CA/en/wines/166308220', 'thumb': 'https://images.vivino.com/thumbs/_wpjfJURQ8Wvtngsllw63Q_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda Tenimenti La Villa', 'link': 'https://www.vivino.com/US-CA/en/wines/164097222', 'thumb': 'https://images.vivino.com/thumbs/RZ2DvG8VSeSLfzAcAbCqWA_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda Galarey Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/16689933', 'thumb': 'https://images.vivino.com/thumbs/p74qB8amSViRHjvq1uVMuw_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda Vigna San Pietro Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/152620207', 'thumb': 'https://images.vivino.com/thumbs/zb6pXowJScSiahsSwSnakA_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda La Delizia Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/165854282', 'thumb': 'https://images.vivino.com/thumbs/i35Q6oRKTNCT3sviMmJbGQ_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda Vigna La Delizia Barolo Grand Cru', 'link': 'https://www.vivino.com/US-CA/en/wines/65570343', 'thumb': 'https://images.vivino.com/thumbs/kT3uQh0vTJOgOfO00yHaUw_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': ""Fontanafredda Barolo Serralunga d'Alba 25 Anni"", 'link': 'https://www.vivino.com/US-CA/en/wines/168942531', 'thumb': 'https://images.vivino.com/thumbs/1rCWxUATSpadZLJ8913_tA_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': ""Fontanafredda Barolo Serralunga d'Alba Organic Hope"", 'link': 'https://www.vivino.com/US-CA/en/wines/172031418', 'thumb': 'https://images.vivino.com/thumbs/OPdo8rD3RhevDX7XrLBW1g_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda Barolo Riserva dei 160 Anni', 'link': 'https://www.vivino.com/US-CA/en/wines/165854028', 'thumb': 'https://images.vivino.com/thumbs/6wkfoRE5SOipA4Cmf3oSyQ_pb_300x300.png', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafredda Noble Sec Pinot Brut', 'link': 'https://www.vivino.com/US-CA/en/wines/162403790', 'thumb': 'https://images.vivino.com/thumbs/LmrYQe1ZTKugqLHDMw-oZg_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': ""Fontanafredda Barolo Serralunga d'Alba Riserva"", 'link': 'https://www.vivino.com/US-CA/en/wines/178214238', 'thumb': 'https://images.vivino.com/thumbs/QYjc4vq_R9yq08shdBK3_w_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Fontanafreda  Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/6955635', 'thumb': 'https://images.vivino.com/thumbs/00eqxrhg4dqww_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': 3.5, 'ratings': 45, 'price': None}, {'name': 'Fantanafredda Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/104937093', 'thumb': 'https://images.vivino.com/thumbs/mVblevLcT1O4M-VY2X4GpA_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}, {'name': 'Tenimenti Fontanafedda Riserva Barolo', 'link': 'https://www.vivino.com/US-CA/en/wines/145122229', 'thumb': 'https://images.vivino.com/thumbs/c7lukfZmST6mlWXqWjGXQw_375x500.jpg', 'country': 'Italy', 'region': 'Barolo', 'average_rating': None, 'price': None}]",,,,,,,,,,,
14.0,regular in-store stock,"['Sangiovese', 'Merlot']",Glass bottle,0.8,8.0,4.0,9.0,7.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Fläsk', 'Lamm', 'Nöt']",,750 ml,7297701.0,72977.0,Famiglia Grillo Organic,Red Wine,99.0,Italian,Italian,Italian,892338.0,164880.0,,,"[{'name': 'Famiglia Grillo Organic Rosso', 'link': 'https://www.vivino.com/US-CA/en/wines/11860408', 'thumb': 'https://images.vivino.com/thumbs/bcjLfQ1qTAWxdbH3PEJmNA_pb_300x300.png', 'country': 'Italy', 'region': 'Toscana', 'average_rating': 3.6, 'ratings': 5275, 'price': 9.74}, {'name': 'Famiglia Grillo Organic', 'link': 'https://www.vivino.com/US-CA/en/wines/144586046', 'thumb': 'https://images.vivino.com/thumbs/U8bEV-v3RbeSI1V7RQsV8w_375x500.jpg', 'country': 'Italy', 'region': 'Toscana', 'average_rating': 3.8, 'ratings': 882, 'price': None}, {'name': 'Famiglia Grillo Organic Rosso', 'link': 'https://www.vivino.com/US-CA/en/wines/177157070', 'thumb': 'https://images.vivino.com/thumbs/2r3d9IuaT5qaPyM26W2LmQ_375x500.jpg', 'country': 'Italy', 'region': 'Puglia', 'average_rating': None, 'price': None}]",,,,,,,,,,,
14.5,regular in-store stock,"['Grenache', 'Shiraz']",lighter glass bottle,0.7,7.0,4.0,9.0,6.0,0.0,"[{'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockRoughness', 'value': 6}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Buffémat', 'Fläsk', 'Grönsaker', 'Lamm']",2022.0,750 ml,625001.0,6250.0,Camden Park Shiraz Grenache,Red Wine,79.0,Australia,South Australia,South Australia,905339.0,42394.0,,,"[{'name': 'Camden Park Shiraz - Grenache', 'link': 'https://www.vivino.com/US-CA/en/wines/152428623', 'thumb': 'https://images.vivino.com/thumbs/8cQKB8HDRyCpktqroJSmrw_375x500.jpg', 'country': 'Australia', 'region': 'South Australia', 'average_rating': 3.6, 'ratings': 1173, 'price': None}]",,,,,,,,,,,
13.5,regular in-store stock,['Pinot noir'],lighter glass bottle,0.5,6.0,8.0,9.0,6.0,0.0,"[{'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockRoughness', 'value': 6}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Fläsk', 'Fågel', 'Lamm']",2021.0,750 ml,657801.0,6578.0,District 7 Pinot Noir,Red Wine,149.0,USA,California,Monterey,905928.0,100217.0,,,"[{'name': 'District 7 Pinot Noir', 'link': 'https://www.vivino.com/US-CA/en/wines/2215104', 'thumb': 'https://images.vivino.com/thumbs/m7slEzH0R66vqTC_gCCTJw_pb_300x300.png', 'country': 'United States', 'region': 'Monterey', 'average_rating': 3.5, 'ratings': 8981, 'price': 12.95}, {'name': 'District 7 Pinot Noir Rosé', 'link': 'https://www.vivino.com/US-CA/en/wines/145557875', 'thumb': 'https://images.vivino.com/thumbs/EohrWjqUSQWULWYS5aYohA_pb_300x300.png', 'country': 'United States', 'region': 'Monterey', 'average_rating': 3.6, 'ratings': 552, 'price': None}, {'name': 'Seven of Hearts Luminous Hills Estate Pinot Noir', 'link': 'https://www.vivino.com/US-CA/en/wines/156450663', 'thumb': 'https://images.vivino.com/thumbs/default_label_375x500.jpg', 'country': 'United States', 'region': 'Yamhill-Carlton District', 'average_rating': None, 'price': None}, {'name': ""Seven of Hearts Joker's Wild Pinot Noir"", 'link': 'https://www.vivino.com/US-CA/en/wines/169969533', 'thumb': 'https://images.vivino.com/thumbs/default_label_375x500.jpg', 'country': 'United States', 'region': 'Yamhill-Carlton District', 'average_rating': None, 'price': None}]",,,,,,,,,,,
14.0,regular in-store stock,"['Aragonez', 'Castelão', 'Touriga naçional']",lighter glass bottle,0.5,8.0,8.0,9.0,8.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Lamm', 'Nöt']",2021.0,750 ml,602401.0,6024.0,Alto Pina Reserva,Red Wine,89.0,Portugal,Setúbal Peninsula,Setúbal Peninsula,907265.0,111642.0,,,"[{'name': 'Alto Pina Reserva Tinto', 'link': 'https://www.vivino.com/US-CA/en/wines/18331806', 'thumb': 'https://images.vivino.com/thumbs/dC-uLNPqQAKboU2v-gmpBA_pb_300x300.png', 'country': 'Portugal', 'region': 'Setúbal', 'average_rating': 3.8, 'ratings': 8798, 'price': None}, {'name': 'Alto Pina Reserva Branco', 'link': 'https://www.vivino.com/US-CA/en/wines/154697666', 'thumb': 'https://images.vivino.com/thumbs/14vNkBC4SaKI_O14i43yOQ_pb_300x300.png', 'country': 'Portugal', 'region': 'Península de Setúbal', 'average_rating': 3.8, 'ratings': 3045, 'price': None}, {'name': 'Viña Casas del Toqui Reserva Barrel Series Alto Totihue Pinot Noir', 'link': 'https://www.vivino.com/US-CA/en/wines/173437751', 'thumb': 'https://images.vivino.com/thumbs/ilbIzqlrTlaSZ1TM-RWNoA_375x500.jpg', 'country': 'Chile', 'region': 'Cachapoal Valley', 'average_rating': 3.8, 'ratings': 273, 'price': None}, {'name': 'La Rioja Alta Viña Ardanza Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/1492465', 'thumb': 'https://images.vivino.com/thumbs/WLyWx1cvSGe7KcPsIlFtig_pb_300x300.png', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 4.3, 'ratings': 82349, 'price': 46.95}, {'name': 'La Rioja Alta Viña Alberdi Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/1507405', 'thumb': 'https://images.vivino.com/thumbs/yraqVgZ6RNODE-_iyaFZ4Q_pb_300x300.png', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 4.1, 'ratings': 49796, 'price': 27.99}, {'name': 'R. López de Heredia Viña Bosconia Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/2561102', 'thumb': 'https://images.vivino.com/thumbs/eDyHmY-EQcG28_Ezlpgq5A_pb_300x300.png', 'country': 'Spain', 'region': 'Rioja Alta', 'average_rating': 4.1, 'ratings': 22916, 'price': 44.99}, {'name': 'La Rioja Alta Viña Ardanza Reserva Selección Especial', 'link': 'https://www.vivino.com/US-CA/en/wines/2529995', 'thumb': 'https://images.vivino.com/thumbs/P4hQnzD3ThOig-B3RBTccg_pb_300x300.png', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 4.3, 'ratings': 13824, 'price': 44.49}, {'name': 'La Rioja Alta Viña Arana Gran Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/160652057', 'thumb': 'https://images.vivino.com/thumbs/Mjc-2YuNSP68Im0TXCWaLA_pb_300x300.png', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 4.3, 'ratings': 9261, 'price': 59.99}, {'name': 'R. López de Heredia Viña Tondonia Reserva Blanco', 'link': 'https://www.vivino.com/US-CA/en/wines/4538344', 'thumb': 'https://images.vivino.com/thumbs/hMQUnp0XTgOdSAQkCZx5cw_pb_300x300.png', 'country': 'Spain', 'region': 'Rioja Alta', 'average_rating': 4.2, 'ratings': 8908, 'price': None}]",,,,,,,,,,,
13.0,regular in-store stock,['Sangiovese'],lighter glass bottle,0.5,5.0,1.0,9.0,5.0,0.0,"[{'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockRoughness', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Buffémat', 'Fläsk', 'Fågel', 'Grönsaker']",2022.0,750 ml,231201.0,2312.0,Cecchi Toscana Sangiovese,Red Wine,89.0,Italian,Tuscany,Tuscany,928063.0,240327.0,,,"[{'name': 'Cecchi Sangiovese di Toscana', 'link': 'https://www.vivino.com/US-CA/en/wines/1501806', 'thumb': 'https://images.vivino.com/thumbs/d1nBwbE9TBS1ZM1NBIhxaA_pb_300x300.png', 'country': 'Italy', 'region': 'Toscana', 'average_rating': 3.5, 'ratings': 14743, 'price': 19.42}, {'name': 'Cecchi Bonizio Sangiovese di Maremma Toscana', 'link': 'https://www.vivino.com/US-CA/en/wines/4020011', 'thumb': 'https://images.vivino.com/thumbs/15i0cLo3RlyxFMRXMBhxoQ_pb_300x300.png', 'country': 'Italy', 'region': 'Maremma Toscana', 'average_rating': 3.3, 'ratings': 553, 'price': None}, {'name': 'Cecchi Spargolo Sangiovese', 'link': 'https://www.vivino.com/US-CA/en/wines/3953930', 'thumb': 'https://images.vivino.com/thumbs/00t4ysbczvkat_375x500.jpg', 'country': 'Italy', 'region': 'Toscana', 'average_rating': 3.7, 'ratings': 82, 'price': None}, {'name': 'Luigi Cecchi & Figli Sangiovese di Toscana', 'link': 'https://www.vivino.com/US-CA/en/wines/4924096', 'thumb': 'https://images.vivino.com/thumbs/00idw3gqfsd67_375x500.jpg', 'country': 'Italy', 'region': 'Toscana', 'average_rating': None, 'price': None}, {'name': 'Villa Cicchi Montepulciano Flavia Carato Rosso Sangiovese', 'link': 'https://www.vivino.com/US-CA/en/wines/8876710', 'thumb': 'https://images.vivino.com/thumbs/00xjrazdzeeow_375x500.jpg', 'country': 'Italy', 'region': 'Toscana', 'average_rating': None, 'price': None}]",,,,,,,,,,,
14.5,regular in-store stock,"['Grenache', 'Syrah']",lighter glass bottle,0.0,7.0,1.0,9.0,7.0,0.0,"[{'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Fläsk', 'Grönsaker', 'Lamm', 'Nöt']",2022.0,750 ml,7576401.0,75764.0,Belleruche Côtes-du-Rhône Chapoutier,Red Wine,149.0,France,Rhonedalen,Côtes du Rhône,968981.0,49874.0,,,"[{'name': 'M. Chapoutier Belleruche Côtes-du-Rhône', 'link': 'https://www.vivino.com/US-CA/en/wines/1497268', 'thumb': 'https://images.vivino.com/thumbs/C671FPrhRK-2FwzFX84bxw_pb_300x300.png', 'country': 'France', 'region': 'Côtes-du-Rhône', 'average_rating': 3.7, 'ratings': 34428, 'price': 18.94}, {'name': 'M. Chapoutier Belleruche Côtes-du-Rhône Blanc', 'link': 'https://www.vivino.com/US-CA/en/wines/1472731', 'thumb': 'https://images.vivino.com/thumbs/jchk9IVTRXmwI0DX8IwAig_pb_300x300.png', 'country': 'France', 'region': 'Côtes-du-Rhône', 'average_rating': 3.7, 'ratings': 10637, 'price': 19.17}, {'name': 'M. Chapoutier Belleruche Côtes du Rhône Rosé', 'link': 'https://www.vivino.com/US-CA/en/wines/1484537', 'thumb': 'https://images.vivino.com/thumbs/S5pKQ0TfS_20WX2xtRJd3g_pb_300x300.png', 'country': 'France', 'region': 'Côtes-du-Rhône', 'average_rating': 3.8, 'ratings': 9647, 'price': 19.42}, {'name': 'M. Chapoutier Belleruche Bonaparte Côtes-du-Rhône', 'link': 'https://www.vivino.com/US-CA/en/wines/170192521', 'thumb': 'https://images.vivino.com/thumbs/IUN7-deySFqMs6c6fzZadg_375x500.jpg', 'country': 'France', 'region': 'Côtes-du-Rhône', 'average_rating': None, 'price': None}]",,,,,,,,,,,
12.5,regular in-store stock,"['Corvinone', 'Rondinella', 'Corvina']",Glass bottle,0.6,6.0,4.0,10.0,6.0,0.0,"[{'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockRoughness', 'value': 6}, {'key': 'TasteClockFruitacid', 'value': 10}]","['Fläsk', 'Fågel', 'Grönsaker']",2022.0,750 ml,7912501.0,79125.0,Ecoltura Valpolicella,Red Wine,119.0,Italian,Venetien,Valpolicella,1026925.0,21981.0,1026925.0,Domaine Wines Ecoltura Valpolicella 2022,"[{'name': 'Ecoltura Valpolicella Ripasso', 'link': 'https://www.vivino.com/US-CA/en/wines/177936199', 'thumb': 'https://images.vivino.com/thumbs/AsfXwO4lTnycTSZRUajBEA_375x500.jpg', 'country': 'Italy', 'region': 'Valpolicella Ripasso', 'average_rating': None, 'price': None}, {'name': 'Eno Cultura Amarone della Valpolicella Classico', 'link': 'https://www.vivino.com/US-CA/en/wines/8179791', 'thumb': 'https://images.vivino.com/thumbs/0146c04mzrabq_375x500.jpg', 'country': 'Italy', 'region': 'Amarone della Valpolicella Classico', 'average_rating': None, 'price': None}, {'name': 'Eno Cultura Ripasso Valpolicella Classico Superiore', 'link': 'https://www.vivino.com/US-CA/en/wines/2500037', 'thumb': 'https://images.vivino.com/thumbs/019avwzzmcd8t_375x500.jpg', 'country': 'Italy', 'region': 'Valpolicella Ripasso Classico', 'average_rating': None, 'price': None}]","('Ecoltura Valpolicella Ripasso', 84, 4)",Ecoltura Valpolicella Ripasso,84.0,4.0,"{'name': 'Ecoltura Valpolicella Ripasso', 'link': 'https://www.vivino.com/US-CA/en/wines/177936199', 'thumb': 'https://images.vivino.com/thumbs/AsfXwO4lTnycTSZRUajBEA_375x500.jpg', 'country': 'Italy', 'region': 'Valpolicella Ripasso', 'average_rating': None, 'price': None}",Ecoltura Valpolicella Ripasso,https://www.vivino.com/US-CA/en/wines/177936199,Italy,Valpolicella Ripasso,,
